"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUS","AIREMISSION","VOC","KG_CAP","A","2012",54.205,
"AUS","AIREMISSION","VOC","KG_CAP","A","2013",54.177,
"AUS","AIREMISSION","VOC","KG_CAP","A","2014",54.833,
"AUS","AIREMISSION","VOC","KG_CAP","A","2015",54.641,
"AUS","AIREMISSION","VOC","KG_CAP","A","2016",53.924,
"AUS","AIREMISSION","VOC","KG_CAP","A","2017",54.256,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1960",30.403347,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1961",30.64587,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1962",33.38669,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1963",36.864641,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1964",37.67806,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1965",36.766062,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1966",37.043061,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1967",37.780855,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1968",40.471508,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1969",42.957319,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1970",46.469828,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1971",48.607013,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1972",50.407481,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1973",53.809202,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1974",51.134609,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1975",49.488796,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1976",53.948382,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1977",51.327818,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1978",53.665985,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1979",55.916144,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1980",54.355279,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1981",51.554551,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1982",49.777713,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1983",49.400116,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1984",50.970218,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1985",52.649019,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1986",51.640992,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1987",52.387548,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1988",50.340348,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1989",50.396354,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1990",56.239523,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1991",60.41507,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1992",55.559835,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1993",55.768797,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1994",56.183019,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1995",59.549049,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1996",63.265768,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1997",62.456823,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1998",63.070928,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1999",61.44494,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","2000",61.820269,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","2001",66.191275,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","2002",67.631905,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","2003",72.707588,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","2004",74.005823,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","2005",74.764026,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","2006",72.355239,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","2007",69.327062,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","2008",68.802565,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","2009",62.922944,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","2010",68.571165,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","2011",67.012232,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","2012",63.894994,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","2013",64.646984,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","2014",61.116222,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","2015",62.22117,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","2016",62.048731,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","2017",64.872394,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","2018",62.150666,
"AUT","AIREMISSION","CO","THND_TONNE","A","1990",1179.478,
"AUT","AIREMISSION","CO","THND_TONNE","A","1991",1175.156,
"AUT","AIREMISSION","CO","THND_TONNE","A","1992",1119.685,
"AUT","AIREMISSION","CO","THND_TONNE","A","1993",1063.804,
"AUT","AIREMISSION","CO","THND_TONNE","A","1994",1007.768,
"AUT","AIREMISSION","CO","THND_TONNE","A","1995",914.243,
"AUT","AIREMISSION","CO","THND_TONNE","A","1996",922.687,
"AUT","AIREMISSION","CO","THND_TONNE","A","1997",863.222,
"AUT","AIREMISSION","CO","THND_TONNE","A","1998",828.179,
"AUT","AIREMISSION","CO","THND_TONNE","A","1999",723.67,
"AUT","AIREMISSION","CO","THND_TONNE","A","2000",728.242,
"AUT","AIREMISSION","CO","THND_TONNE","A","2001",708.173,
"AUT","AIREMISSION","CO","THND_TONNE","A","2002",683.222,
"AUT","AIREMISSION","CO","THND_TONNE","A","2003",691.091,
"AUT","AIREMISSION","CO","THND_TONNE","A","2004",680.747,
"AUT","AIREMISSION","CO","THND_TONNE","A","2005",616.616,
"AUT","AIREMISSION","CO","THND_TONNE","A","2006",608.234,
"AUT","AIREMISSION","CO","THND_TONNE","A","2007",577.364,
"AUT","AIREMISSION","CO","THND_TONNE","A","2008",555.574,
"AUT","AIREMISSION","CO","THND_TONNE","A","2009",536.446,
"AUT","AIREMISSION","CO","THND_TONNE","A","2010",551.322,
"AUT","AIREMISSION","CO","THND_TONNE","A","2011",522.927,
"AUT","AIREMISSION","CO","THND_TONNE","A","2012",523.556,
"AUT","AIREMISSION","CO","THND_TONNE","A","2013",564.124,
"AUT","AIREMISSION","CO","THND_TONNE","A","2014",520.08,
"AUT","AIREMISSION","CO","THND_TONNE","A","2015",537.598,
"AUT","AIREMISSION","CO","THND_TONNE","A","2016",533.332,
"AUT","AIREMISSION","CO","THND_TONNE","A","2017",527.241,
"AUT","AIREMISSION","NOX","THND_TONNE","A","1990",218.487,
"AUT","AIREMISSION","NOX","THND_TONNE","A","1991",226.241,
"AUT","AIREMISSION","NOX","THND_TONNE","A","1992",213.937,
"AUT","AIREMISSION","NOX","THND_TONNE","A","1993",205.699,
"AUT","AIREMISSION","NOX","THND_TONNE","A","1994",197.945,
"AUT","AIREMISSION","NOX","THND_TONNE","A","1995",197.795,
"AUT","AIREMISSION","NOX","THND_TONNE","A","1996",216.874,
"AUT","AIREMISSION","NOX","THND_TONNE","A","1997",203.375,
"AUT","AIREMISSION","NOX","THND_TONNE","A","1998",215.828,
"AUT","AIREMISSION","NOX","THND_TONNE","A","1999",207.256,
"AUT","AIREMISSION","NOX","THND_TONNE","A","2000",212.758,
"AUT","AIREMISSION","NOX","THND_TONNE","A","2001",222.702,
"AUT","AIREMISSION","NOX","THND_TONNE","A","2002",228.554,
"AUT","AIREMISSION","NOX","THND_TONNE","A","2003",237.41,
"AUT","AIREMISSION","NOX","THND_TONNE","A","2004",234.303,
"AUT","AIREMISSION","NOX","THND_TONNE","A","2005",236.079,
"AUT","AIREMISSION","NOX","THND_TONNE","A","2006",222.909,
"AUT","AIREMISSION","NOX","THND_TONNE","A","2007",212.614,
"AUT","AIREMISSION","NOX","THND_TONNE","A","2008",196.78,
"AUT","AIREMISSION","NOX","THND_TONNE","A","2009",182.022,
"AUT","AIREMISSION","NOX","THND_TONNE","A","2010",181.491,
"AUT","AIREMISSION","NOX","THND_TONNE","A","2011",171.711,
"AUT","AIREMISSION","NOX","THND_TONNE","A","2012",166.319,
"AUT","AIREMISSION","NOX","THND_TONNE","A","2013",167.027,
"AUT","AIREMISSION","NOX","THND_TONNE","A","2014",158.415,
"AUT","AIREMISSION","NOX","THND_TONNE","A","2015",154.582,
"AUT","AIREMISSION","NOX","THND_TONNE","A","2016",149.461,
"AUT","AIREMISSION","NOX","THND_TONNE","A","2017",142.834,
"AUT","AIREMISSION","SOX","THND_TONNE","A","1990",73.699,
"AUT","AIREMISSION","SOX","THND_TONNE","A","1991",70.781,
"AUT","AIREMISSION","SOX","THND_TONNE","A","1992",54.249,
"AUT","AIREMISSION","SOX","THND_TONNE","A","1993",52.767,
"AUT","AIREMISSION","SOX","THND_TONNE","A","1994",47.116,
"AUT","AIREMISSION","SOX","THND_TONNE","A","1995",46.753,
"AUT","AIREMISSION","SOX","THND_TONNE","A","1996",43.967,
"AUT","AIREMISSION","SOX","THND_TONNE","A","1997",40.394,
"AUT","AIREMISSION","SOX","THND_TONNE","A","1998",35.605,
"AUT","AIREMISSION","SOX","THND_TONNE","A","1999",33.704,
"AUT","AIREMISSION","SOX","THND_TONNE","A","2000",31.577,
"AUT","AIREMISSION","SOX","THND_TONNE","A","2001",32.481,
"AUT","AIREMISSION","SOX","THND_TONNE","A","2002",31.497,
"AUT","AIREMISSION","SOX","THND_TONNE","A","2003",31.387,
"AUT","AIREMISSION","SOX","THND_TONNE","A","2004",26.904,
"AUT","AIREMISSION","SOX","THND_TONNE","A","2005",25.372,
"AUT","AIREMISSION","SOX","THND_TONNE","A","2006",26.203,
"AUT","AIREMISSION","SOX","THND_TONNE","A","2007",22.918,
"AUT","AIREMISSION","SOX","THND_TONNE","A","2008",19.878,
"AUT","AIREMISSION","SOX","THND_TONNE","A","2009",14.526,
"AUT","AIREMISSION","SOX","THND_TONNE","A","2010",15.764,
"AUT","AIREMISSION","SOX","THND_TONNE","A","2011",14.979,
"AUT","AIREMISSION","SOX","THND_TONNE","A","2012",14.476,
"AUT","AIREMISSION","SOX","THND_TONNE","A","2013",14.372,
"AUT","AIREMISSION","SOX","THND_TONNE","A","2014",14.521,
"AUT","AIREMISSION","SOX","THND_TONNE","A","2015",13.858,
"AUT","AIREMISSION","SOX","THND_TONNE","A","2016",13.43,
"AUT","AIREMISSION","SOX","THND_TONNE","A","2017",12.713,
"AUT","AIREMISSION","VOC","THND_TONNE","A","1990",324.184,
"AUT","AIREMISSION","VOC","THND_TONNE","A","1991",315.784,
"AUT","AIREMISSION","VOC","THND_TONNE","A","1992",291.433,
"AUT","AIREMISSION","VOC","THND_TONNE","A","1993",272.076,
"AUT","AIREMISSION","VOC","THND_TONNE","A","1994",250.719,
"AUT","AIREMISSION","VOC","THND_TONNE","A","1995",236.683,
"AUT","AIREMISSION","VOC","THND_TONNE","A","1996",229.653,
"AUT","AIREMISSION","VOC","THND_TONNE","A","1997",217.735,
"AUT","AIREMISSION","VOC","THND_TONNE","A","1998",210.633,
"AUT","AIREMISSION","VOC","THND_TONNE","A","1999",201.609,
"AUT","AIREMISSION","VOC","THND_TONNE","A","2000",179.14,
"AUT","AIREMISSION","VOC","THND_TONNE","A","2001",174.262,
"AUT","AIREMISSION","VOC","THND_TONNE","A","2002",169.613,
"AUT","AIREMISSION","VOC","THND_TONNE","A","2003",167.559,
"AUT","AIREMISSION","VOC","THND_TONNE","A","2004",155.129,
"AUT","AIREMISSION","VOC","THND_TONNE","A","2005",155.603,
"AUT","AIREMISSION","VOC","THND_TONNE","A","2006",158.247,
"AUT","AIREMISSION","VOC","THND_TONNE","A","2007",153.86,
"AUT","AIREMISSION","VOC","THND_TONNE","A","2008",148.783,
"AUT","AIREMISSION","VOC","THND_TONNE","A","2009",135.513,
"AUT","AIREMISSION","VOC","THND_TONNE","A","2010",136.692,
"AUT","AIREMISSION","VOC","THND_TONNE","A","2011",130.814,
"AUT","AIREMISSION","VOC","THND_TONNE","A","2012",128.122,
"AUT","AIREMISSION","VOC","THND_TONNE","A","2013",132.795,
"AUT","AIREMISSION","VOC","THND_TONNE","A","2014",119.901,
"AUT","AIREMISSION","VOC","THND_TONNE","A","2015",123.597,
"AUT","AIREMISSION","VOC","THND_TONNE","A","2016",122.087,
"AUT","AIREMISSION","VOC","THND_TONNE","A","2017",119.978,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1960",4.3,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1961",4.3,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1962",4.7,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1963",5.1,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1964",5.2,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1965",5.1,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1966",5.1,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1967",5.1,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1968",5.5,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1969",5.8,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1970",6.2,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1971",6.5,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1972",6.7,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1973",7.1,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1974",6.7,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1975",6.5,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1976",7.1,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1977",6.8,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1978",7.1,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1979",7.4,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1980",7.2,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1981",6.8,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1982",6.6,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1983",6.5,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1984",6.7,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1985",7,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1986",6.8,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1987",6.9,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1988",6.6,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1989",6.6,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1990",7.3,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1991",7.8,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1992",7.1,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1993",7.1,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1994",7.1,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1995",7.5,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1996",7.9,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1997",7.8,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1998",7.9,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1999",7.7,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","2000",7.7,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","2001",8.2,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","2002",8.4,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","2003",9,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","2004",9.1,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","2005",9.1,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","2006",8.8,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","2007",8.4,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","2008",8.3,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","2009",7.5,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","2010",8.2,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","2011",8,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","2012",7.6,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","2013",7.6,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","2014",7.2,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","2015",7.2,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","2016",7.1,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","2017",7.4,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","2018",7,
"AUT","AIREMISSION","GHG","TONNE_CAP","A","1990",10.185,
"AUT","AIREMISSION","GHG","TONNE_CAP","A","1991",10.595,
"AUT","AIREMISSION","GHG","TONNE_CAP","A","1992",9.673,
"AUT","AIREMISSION","GHG","TONNE_CAP","A","1993",9.621,
"AUT","AIREMISSION","GHG","TONNE_CAP","A","1994",9.589,
"AUT","AIREMISSION","GHG","TONNE_CAP","A","1995",9.96,
"AUT","AIREMISSION","GHG","TONNE_CAP","A","1996",10.336,
"AUT","AIREMISSION","GHG","TONNE_CAP","A","1997",10.258,
"AUT","AIREMISSION","GHG","TONNE_CAP","A","1998",10.161,
"AUT","AIREMISSION","GHG","TONNE_CAP","A","1999",9.95,
"AUT","AIREMISSION","GHG","TONNE_CAP","A","2000",9.966,
"AUT","AIREMISSION","GHG","TONNE_CAP","A","2001",10.413,
"AUT","AIREMISSION","GHG","TONNE_CAP","A","2002",10.586,
"AUT","AIREMISSION","GHG","TONNE_CAP","A","2003",11.227,
"AUT","AIREMISSION","GHG","TONNE_CAP","A","2004",11.121,
"AUT","AIREMISSION","GHG","TONNE_CAP","A","2005",11.215,
"AUT","AIREMISSION","GHG","TONNE_CAP","A","2006",10.877,
"AUT","AIREMISSION","GHG","TONNE_CAP","A","2007",10.521,
"AUT","AIREMISSION","GHG","TONNE_CAP","A","2008",10.408,
"AUT","AIREMISSION","GHG","TONNE_CAP","A","2009",9.594,
"AUT","AIREMISSION","GHG","TONNE_CAP","A","2010",10.078,
"AUT","AIREMISSION","GHG","TONNE_CAP","A","2011",9.755,
"AUT","AIREMISSION","GHG","TONNE_CAP","A","2012",9.387,
"AUT","AIREMISSION","GHG","TONNE_CAP","A","2013",9.391,
"AUT","AIREMISSION","GHG","TONNE_CAP","A","2014",8.901,
"AUT","AIREMISSION","GHG","TONNE_CAP","A","2015",9.091,
"AUT","AIREMISSION","GHG","TONNE_CAP","A","2016",9.1,
"AUT","AIREMISSION","GHG","TONNE_CAP","A","2017",9.327,
"AUT","AIREMISSION","GHG","THND_TONNECO2","A","1990",78670.344,
"AUT","AIREMISSION","GHG","THND_TONNECO2","A","1991",82349.314,
"AUT","AIREMISSION","GHG","THND_TONNECO2","A","1992",75750.433,
"AUT","AIREMISSION","GHG","THND_TONNECO2","A","1993",75932.297,
"AUT","AIREMISSION","GHG","THND_TONNECO2","A","1994",76206.72,
"AUT","AIREMISSION","GHG","THND_TONNECO2","A","1995",79584.034,
"AUT","AIREMISSION","GHG","THND_TONNECO2","A","1996",82874.665,
"AUT","AIREMISSION","GHG","THND_TONNECO2","A","1997",82405.08,
"AUT","AIREMISSION","GHG","THND_TONNECO2","A","1998",81702.155,
"AUT","AIREMISSION","GHG","THND_TONNECO2","A","1999",80105.179,
"AUT","AIREMISSION","GHG","THND_TONNECO2","A","2000",80414.98,
"AUT","AIREMISSION","GHG","THND_TONNECO2","A","2001",84324.341,
"AUT","AIREMISSION","GHG","THND_TONNECO2","A","2002",86110.742,
"AUT","AIREMISSION","GHG","THND_TONNECO2","A","2003",91788.393,
"AUT","AIREMISSION","GHG","THND_TONNECO2","A","2004",91382.837,
"AUT","AIREMISSION","GHG","THND_TONNECO2","A","2005",92566.556,
"AUT","AIREMISSION","GHG","THND_TONNECO2","A","2006",90117.311,
"AUT","AIREMISSION","GHG","THND_TONNECO2","A","2007",87472.735,
"AUT","AIREMISSION","GHG","THND_TONNECO2","A","2008",86816.181,
"AUT","AIREMISSION","GHG","THND_TONNECO2","A","2009",80328.502,
"AUT","AIREMISSION","GHG","THND_TONNECO2","A","2010",84753.257,
"AUT","AIREMISSION","GHG","THND_TONNECO2","A","2011",82460.3,
"AUT","AIREMISSION","GHG","THND_TONNECO2","A","2012",79811.325,
"AUT","AIREMISSION","GHG","THND_TONNECO2","A","2013",80352.532,
"AUT","AIREMISSION","GHG","THND_TONNECO2","A","2014",76679.763,
"AUT","AIREMISSION","GHG","THND_TONNECO2","A","2015",78897.253,
"AUT","AIREMISSION","GHG","THND_TONNECO2","A","2016",79596.112,
"AUT","AIREMISSION","GHG","THND_TONNECO2","A","2017",82261.468,
"AUT","AIREMISSION","CO","KG_CAP","A","1990",152.704,
"AUT","AIREMISSION","CO","KG_CAP","A","1991",151.19,
"AUT","AIREMISSION","CO","KG_CAP","A","1992",142.982,
"AUT","AIREMISSION","CO","KG_CAP","A","1993",134.794,
"AUT","AIREMISSION","CO","KG_CAP","A","1994",126.808,
"AUT","AIREMISSION","CO","KG_CAP","A","1995",114.422,
"AUT","AIREMISSION","CO","KG_CAP","A","1996",115.079,
"AUT","AIREMISSION","CO","KG_CAP","A","1997",107.461,
"AUT","AIREMISSION","CO","KG_CAP","A","1998",102.994,
"AUT","AIREMISSION","CO","KG_CAP","A","1999",89.884,
"AUT","AIREMISSION","CO","KG_CAP","A","2000",90.249,
"AUT","AIREMISSION","CO","KG_CAP","A","2001",87.453,
"AUT","AIREMISSION","CO","KG_CAP","A","2002",83.992,
"AUT","AIREMISSION","CO","KG_CAP","A","2003",84.528,
"AUT","AIREMISSION","CO","KG_CAP","A","2004",82.848,
"AUT","AIREMISSION","CO","KG_CAP","A","2005",74.708,
"AUT","AIREMISSION","CO","KG_CAP","A","2006",73.411,
"AUT","AIREMISSION","CO","KG_CAP","A","2007",69.447,
"AUT","AIREMISSION","CO","KG_CAP","A","2008",66.603,
"AUT","AIREMISSION","CO","KG_CAP","A","2009",64.071,
"AUT","AIREMISSION","CO","KG_CAP","A","2010",65.556,
"AUT","AIREMISSION","CO","KG_CAP","A","2011",61.859,
"AUT","AIREMISSION","CO","KG_CAP","A","2012",61.579,
"AUT","AIREMISSION","CO","KG_CAP","A","2013",65.932,
"AUT","AIREMISSION","CO","KG_CAP","A","2014",60.368,
"AUT","AIREMISSION","CO","KG_CAP","A","2015",61.945,
"AUT","AIREMISSION","CO","KG_CAP","A","2016",60.971,
"AUT","AIREMISSION","CO","KG_CAP","A","2017",59.779,
"AUT","AIREMISSION","NOX","KG_CAP","A","1990",28.287,
"AUT","AIREMISSION","NOX","KG_CAP","A","1991",29.107,
"AUT","AIREMISSION","NOX","KG_CAP","A","1992",27.32,
"AUT","AIREMISSION","NOX","KG_CAP","A","1993",26.064,
"AUT","AIREMISSION","NOX","KG_CAP","A","1994",24.907,
"AUT","AIREMISSION","NOX","KG_CAP","A","1995",24.755,
"AUT","AIREMISSION","NOX","KG_CAP","A","1996",27.049,
"AUT","AIREMISSION","NOX","KG_CAP","A","1997",25.318,
"AUT","AIREMISSION","NOX","KG_CAP","A","1998",26.841,
"AUT","AIREMISSION","NOX","KG_CAP","A","1999",25.743,
"AUT","AIREMISSION","NOX","KG_CAP","A","2000",26.366,
"AUT","AIREMISSION","NOX","KG_CAP","A","2001",27.502,
"AUT","AIREMISSION","NOX","KG_CAP","A","2002",28.097,
"AUT","AIREMISSION","NOX","KG_CAP","A","2003",29.038,
"AUT","AIREMISSION","NOX","KG_CAP","A","2004",28.515,
"AUT","AIREMISSION","NOX","KG_CAP","A","2005",28.603,
"AUT","AIREMISSION","NOX","KG_CAP","A","2006",26.904,
"AUT","AIREMISSION","NOX","KG_CAP","A","2007",25.574,
"AUT","AIREMISSION","NOX","KG_CAP","A","2008",23.59,
"AUT","AIREMISSION","NOX","KG_CAP","A","2009",21.74,
"AUT","AIREMISSION","NOX","KG_CAP","A","2010",21.581,
"AUT","AIREMISSION","NOX","KG_CAP","A","2011",20.312,
"AUT","AIREMISSION","NOX","KG_CAP","A","2012",19.562,
"AUT","AIREMISSION","NOX","KG_CAP","A","2013",19.521,
"AUT","AIREMISSION","NOX","KG_CAP","A","2014",18.388,
"AUT","AIREMISSION","NOX","KG_CAP","A","2015",17.812,
"AUT","AIREMISSION","NOX","KG_CAP","A","2016",17.087,
"AUT","AIREMISSION","NOX","KG_CAP","A","2017",16.195,
"AUT","AIREMISSION","SOX","KG_CAP","A","1990",9.542,
"AUT","AIREMISSION","SOX","KG_CAP","A","1991",9.106,
"AUT","AIREMISSION","SOX","KG_CAP","A","1992",6.928,
"AUT","AIREMISSION","SOX","KG_CAP","A","1993",6.686,
"AUT","AIREMISSION","SOX","KG_CAP","A","1994",5.929,
"AUT","AIREMISSION","SOX","KG_CAP","A","1995",5.851,
"AUT","AIREMISSION","SOX","KG_CAP","A","1996",5.484,
"AUT","AIREMISSION","SOX","KG_CAP","A","1997",5.029,
"AUT","AIREMISSION","SOX","KG_CAP","A","1998",4.428,
"AUT","AIREMISSION","SOX","KG_CAP","A","1999",4.186,
"AUT","AIREMISSION","SOX","KG_CAP","A","2000",3.913,
"AUT","AIREMISSION","SOX","KG_CAP","A","2001",4.011,
"AUT","AIREMISSION","SOX","KG_CAP","A","2002",3.872,
"AUT","AIREMISSION","SOX","KG_CAP","A","2003",3.839,
"AUT","AIREMISSION","SOX","KG_CAP","A","2004",3.274,
"AUT","AIREMISSION","SOX","KG_CAP","A","2005",3.074,
"AUT","AIREMISSION","SOX","KG_CAP","A","2006",3.163,
"AUT","AIREMISSION","SOX","KG_CAP","A","2007",2.757,
"AUT","AIREMISSION","SOX","KG_CAP","A","2008",2.383,
"AUT","AIREMISSION","SOX","KG_CAP","A","2009",1.735,
"AUT","AIREMISSION","SOX","KG_CAP","A","2010",1.874,
"AUT","AIREMISSION","SOX","KG_CAP","A","2011",1.772,
"AUT","AIREMISSION","SOX","KG_CAP","A","2012",1.703,
"AUT","AIREMISSION","SOX","KG_CAP","A","2013",1.68,
"AUT","AIREMISSION","SOX","KG_CAP","A","2014",1.686,
"AUT","AIREMISSION","SOX","KG_CAP","A","2015",1.597,
"AUT","AIREMISSION","SOX","KG_CAP","A","2016",1.535,
"AUT","AIREMISSION","SOX","KG_CAP","A","2017",1.441,
"AUT","AIREMISSION","VOC","KG_CAP","A","1990",41.971,
"AUT","AIREMISSION","VOC","KG_CAP","A","1991",40.627,
"AUT","AIREMISSION","VOC","KG_CAP","A","1992",37.216,
"AUT","AIREMISSION","VOC","KG_CAP","A","1993",34.474,
"AUT","AIREMISSION","VOC","KG_CAP","A","1994",31.548,
"AUT","AIREMISSION","VOC","KG_CAP","A","1995",29.622,
"AUT","AIREMISSION","VOC","KG_CAP","A","1996",28.643,
"AUT","AIREMISSION","VOC","KG_CAP","A","1997",27.105,
"AUT","AIREMISSION","VOC","KG_CAP","A","1998",26.195,
"AUT","AIREMISSION","VOC","KG_CAP","A","1999",25.041,
"AUT","AIREMISSION","VOC","KG_CAP","A","2000",22.2,
"AUT","AIREMISSION","VOC","KG_CAP","A","2001",21.52,
"AUT","AIREMISSION","VOC","KG_CAP","A","2002",20.851,
"AUT","AIREMISSION","VOC","KG_CAP","A","2003",20.494,
"AUT","AIREMISSION","VOC","KG_CAP","A","2004",18.879,
"AUT","AIREMISSION","VOC","KG_CAP","A","2005",18.853,
