"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"MYS","CROPYIELD","SOYBEAN","THND_HA","A","2005",0.003,
"MYS","CROPYIELD","SOYBEAN","THND_HA","A","2006",0.003,
"MYS","CROPYIELD","SOYBEAN","THND_HA","A","2007",0.003,
"MYS","CROPYIELD","SOYBEAN","THND_HA","A","2008",0.003,
"MYS","CROPYIELD","SOYBEAN","THND_HA","A","2009",0.003,
"MYS","CROPYIELD","SOYBEAN","THND_HA","A","2010",0.003,
"MYS","CROPYIELD","SOYBEAN","THND_HA","A","2011",0.003,
"MYS","CROPYIELD","SOYBEAN","THND_HA","A","2012",0.003,
"MYS","CROPYIELD","SOYBEAN","THND_HA","A","2013",0.003,
"MYS","CROPYIELD","SOYBEAN","THND_HA","A","2014",0.003,
"MYS","CROPYIELD","SOYBEAN","THND_HA","A","2015",0.003,
"MYS","CROPYIELD","SOYBEAN","THND_HA","A","2016",0.003,
"MYS","CROPYIELD","SOYBEAN","THND_HA","A","2017",0.003,
"MYS","CROPYIELD","SOYBEAN","THND_HA","A","2018",0.003,
"MYS","CROPYIELD","SOYBEAN","THND_HA","A","2019",0.003,
"MYS","CROPYIELD","SOYBEAN","THND_HA","A","2020",0.003,
"MYS","CROPYIELD","SOYBEAN","THND_HA","A","2021",0.003,
"MYS","CROPYIELD","SOYBEAN","THND_HA","A","2022",0.003,
"MYS","CROPYIELD","SOYBEAN","THND_HA","A","2023",0.003,
"MYS","CROPYIELD","SOYBEAN","THND_HA","A","2024",0.003,
"MYS","CROPYIELD","SOYBEAN","THND_HA","A","2025",0.003,
"MYS","CROPYIELD","SOYBEAN","THND_HA","A","2026",0.003,
"MYS","CROPYIELD","SOYBEAN","THND_HA","A","2027",0.003,
"MYS","CROPYIELD","SOYBEAN","THND_HA","A","2028",0.003,
"MYS","CROPYIELD","SOYBEAN","THND_HA","A","2029",0.003,
"JPN","CROPYIELD","MAIZE","THND_TONNE","A","1990",0.807,
"JPN","CROPYIELD","MAIZE","THND_TONNE","A","1991",0.73,
"JPN","CROPYIELD","MAIZE","THND_TONNE","A","1992",0.7,
"JPN","CROPYIELD","MAIZE","THND_TONNE","A","1993",0.5,
"JPN","CROPYIELD","MAIZE","THND_TONNE","A","1994",0.42,
"JPN","CROPYIELD","MAIZE","THND_TONNE","A","1995",0.3,
"JPN","CROPYIELD","MAIZE","THND_TONNE","A","1996",0.25,
"JPN","CROPYIELD","MAIZE","THND_TONNE","A","1997",0.27,
"JPN","CROPYIELD","MAIZE","THND_TONNE","A","1998",0.23,
"JPN","CROPYIELD","MAIZE","THND_TONNE","A","1999",0.18,
"JPN","CROPYIELD","MAIZE","THND_TONNE","A","2000",0.188,
"JPN","CROPYIELD","MAIZE","THND_TONNE","A","2001",0.17,
"JPN","CROPYIELD","MAIZE","THND_TONNE","A","2002",0.16,
"JPN","CROPYIELD","MAIZE","THND_TONNE","A","2003",0.142,
"JPN","CROPYIELD","MAIZE","THND_TONNE","A","2004",0.15,
"JPN","CROPYIELD","MAIZE","THND_TONNE","A","2005",0.156,
"JPN","CROPYIELD","MAIZE","THND_TONNE","A","2006",0.147,
"JPN","CROPYIELD","MAIZE","THND_TONNE","A","2007",0,
"JPN","CROPYIELD","MAIZE","THND_TONNE","A","2008",0,
"JPN","CROPYIELD","MAIZE","THND_TONNE","A","2009",0,
"JPN","CROPYIELD","MAIZE","THND_TONNE","A","2010",0,
"JPN","CROPYIELD","MAIZE","THND_TONNE","A","2011",0,
"JPN","CROPYIELD","MAIZE","THND_TONNE","A","2012",0,
"JPN","CROPYIELD","MAIZE","THND_TONNE","A","2013",0,
"JPN","CROPYIELD","MAIZE","THND_TONNE","A","2014",0,
"JPN","CROPYIELD","MAIZE","THND_TONNE","A","2015",0,
"JPN","CROPYIELD","MAIZE","THND_TONNE","A","2016",0,
"JPN","CROPYIELD","MAIZE","THND_TONNE","A","2017",0,
"JPN","CROPYIELD","MAIZE","THND_TONNE","A","2018",0,
"JPN","CROPYIELD","MAIZE","THND_TONNE","A","2019",0,
"JPN","CROPYIELD","MAIZE","THND_TONNE","A","2020",0,
"JPN","CROPYIELD","MAIZE","THND_TONNE","A","2021",0,
"JPN","CROPYIELD","MAIZE","THND_TONNE","A","2022",0,
"JPN","CROPYIELD","MAIZE","THND_TONNE","A","2023",0,
"JPN","CROPYIELD","MAIZE","THND_TONNE","A","2024",0,
"JPN","CROPYIELD","MAIZE","THND_TONNE","A","2025",0,
"JPN","CROPYIELD","MAIZE","THND_TONNE","A","2026",0,
"JPN","CROPYIELD","MAIZE","THND_TONNE","A","2027",0,
"JPN","CROPYIELD","MAIZE","THND_TONNE","A","2028",0,
"JPN","CROPYIELD","MAIZE","THND_TONNE","A","2029",0,
"BRICS","CROPYIELD","MAIZE","THND_TONNE","A","1990",140942.15,
"BRICS","CROPYIELD","MAIZE","THND_TONNE","A","1991",142854.35,
"BRICS","CROPYIELD","MAIZE","THND_TONNE","A","1992",146714.91,
"BRICS","CROPYIELD","MAIZE","THND_TONNE","A","1993",161194.78,
"BRICS","CROPYIELD","MAIZE","THND_TONNE","A","1994",151360.85,
"BRICS","CROPYIELD","MAIZE","THND_TONNE","A","1995",165834.14,
"BRICS","CROPYIELD","MAIZE","THND_TONNE","A","1996",185172.64,
"BRICS","CROPYIELD","MAIZE","THND_TONNE","A","1997",155657.81,
"BRICS","CROPYIELD","MAIZE","THND_TONNE","A","1998",184790.34,
"BRICS","CROPYIELD","MAIZE","THND_TONNE","A","1999",183700.67,
"BRICS","CROPYIELD","MAIZE","THND_TONNE","A","2000",166804.04,
"BRICS","CROPYIELD","MAIZE","THND_TONNE","A","2001",173401.36,
"BRICS","CROPYIELD","MAIZE","THND_TONNE","A","2002",191077.02,
"BRICS","CROPYIELD","MAIZE","THND_TONNE","A","2003",184683.7,
"BRICS","CROPYIELD","MAIZE","THND_TONNE","A","2004",194565.66,
"BRICS","CROPYIELD","MAIZE","THND_TONNE","A","2005",206591.96,
"BRICS","CROPYIELD","MAIZE","THND_TONNE","A","2006",228919.25,
"BRICS","CROPYIELD","MAIZE","THND_TONNE","A","2007",249689.55,
"BRICS","CROPYIELD","MAIZE","THND_TONNE","A","2008",262094.29,
"BRICS","CROPYIELD","MAIZE","THND_TONNE","A","2009",263371.03,
"BRICS","CROPYIELD","MAIZE","THND_TONNE","A","2010",283876.92,
"BRICS","CROPYIELD","MAIZE","THND_TONNE","A","2011",325751.98,
"BRICS","CROPYIELD","MAIZE","THND_TONNE","A","2012",353997.73,
"BRICS","CROPYIELD","MAIZE","THND_TONNE","A","2013",379295.49,
"BRICS","CROPYIELD","MAIZE","THND_TONNE","A","2014",380525.13,
"BRICS","CROPYIELD","MAIZE","THND_TONNE","A","2015",375444.78,
"BRICS","CROPYIELD","MAIZE","THND_TONNE","A","2016",420188.39,
"BRICS","CROPYIELD","MAIZE","THND_TONNE","A","2017",394842.59,
"BRICS","CROPYIELD","MAIZE","THND_TONNE","A","2018",399105.48,
"BRICS","CROPYIELD","MAIZE","THND_TONNE","A","2019",407306.29,
"BRICS","CROPYIELD","MAIZE","THND_TONNE","A","2020",414353.01,
"BRICS","CROPYIELD","MAIZE","THND_TONNE","A","2021",420386.9,
"BRICS","CROPYIELD","MAIZE","THND_TONNE","A","2022",426064.45,
"BRICS","CROPYIELD","MAIZE","THND_TONNE","A","2023",435654.96,
"BRICS","CROPYIELD","MAIZE","THND_TONNE","A","2024",444889.27,
"BRICS","CROPYIELD","MAIZE","THND_TONNE","A","2025",455692.62,
"BRICS","CROPYIELD","MAIZE","THND_TONNE","A","2026",465096.37,
"BRICS","CROPYIELD","MAIZE","THND_TONNE","A","2027",474661.26,
"BRICS","CROPYIELD","MAIZE","THND_TONNE","A","2028",484176.18,
"BRICS","CROPYIELD","MAIZE","THND_TONNE","A","2029",494042.95,
"VNM","CROPYIELD","SOYBEAN","TONNE_HA","A","1990",1,
"VNM","CROPYIELD","SOYBEAN","TONNE_HA","A","1991",0.791,
"VNM","CROPYIELD","SOYBEAN","TONNE_HA","A","1992",0.822,
"VNM","CROPYIELD","SOYBEAN","TONNE_HA","A","1993",0.88,
"VNM","CROPYIELD","SOYBEAN","TONNE_HA","A","1994",0.943,
"VNM","CROPYIELD","SOYBEAN","TONNE_HA","A","1995",1.036,
"VNM","CROPYIELD","SOYBEAN","TONNE_HA","A","1996",1.032,
"VNM","CROPYIELD","SOYBEAN","TONNE_HA","A","1997",0.873,
"VNM","CROPYIELD","SOYBEAN","TONNE_HA","A","1998",1.136,
"VNM","CROPYIELD","SOYBEAN","TONNE_HA","A","1999",1.186,
"VNM","CROPYIELD","SOYBEAN","TONNE_HA","A","2000",1.064,
"VNM","CROPYIELD","SOYBEAN","TONNE_HA","A","2001",1.115,
"VNM","CROPYIELD","SOYBEAN","TONNE_HA","A","2002",1.546,
"VNM","CROPYIELD","SOYBEAN","TONNE_HA","A","2003",1.543,
"VNM","CROPYIELD","SOYBEAN","TONNE_HA","A","2004",1.543,
"VNM","CROPYIELD","SOYBEAN","TONNE_HA","A","2005",2.249,
"VNM","CROPYIELD","SOYBEAN","TONNE_HA","A","2006",1.98,
"VNM","CROPYIELD","SOYBEAN","TONNE_HA","A","2007",2.111,
"VNM","CROPYIELD","SOYBEAN","TONNE_HA","A","2008",2.057,
"VNM","CROPYIELD","SOYBEAN","TONNE_HA","A","2009",1.65,
"VNM","CROPYIELD","SOYBEAN","TONNE_HA","A","2010",2.295,
"VNM","CROPYIELD","SOYBEAN","TONNE_HA","A","2011",2.049,
"VNM","CROPYIELD","SOYBEAN","TONNE_HA","A","2012",1.335,
"VNM","CROPYIELD","SOYBEAN","TONNE_HA","A","2013",1.289,
"VNM","CROPYIELD","SOYBEAN","TONNE_HA","A","2014",1.317,
"VNM","CROPYIELD","SOYBEAN","TONNE_HA","A","2015",1.327,
"VNM","CROPYIELD","SOYBEAN","TONNE_HA","A","2016",1.644,
"VNM","CROPYIELD","SOYBEAN","TONNE_HA","A","2017",1.5,
"VNM","CROPYIELD","SOYBEAN","TONNE_HA","A","2018",1.528,
"VNM","CROPYIELD","SOYBEAN","TONNE_HA","A","2019",1.528,
"VNM","CROPYIELD","SOYBEAN","TONNE_HA","A","2020",1.554,
"VNM","CROPYIELD","SOYBEAN","TONNE_HA","A","2021",1.58,
"VNM","CROPYIELD","SOYBEAN","TONNE_HA","A","2022",1.606,
"VNM","CROPYIELD","SOYBEAN","TONNE_HA","A","2023",1.631,
"VNM","CROPYIELD","SOYBEAN","TONNE_HA","A","2024",1.657,
"VNM","CROPYIELD","SOYBEAN","TONNE_HA","A","2025",1.683,
"VNM","CROPYIELD","SOYBEAN","TONNE_HA","A","2026",1.709,
"VNM","CROPYIELD","SOYBEAN","TONNE_HA","A","2027",1.734,
"VNM","CROPYIELD","SOYBEAN","TONNE_HA","A","2028",1.76,
"VNM","CROPYIELD","SOYBEAN","TONNE_HA","A","2029",1.785,
"MYS","CROPYIELD","MAIZE","THND_TONNE","A","1990",35,
"MYS","CROPYIELD","MAIZE","THND_TONNE","A","1991",35,
"MYS","CROPYIELD","MAIZE","THND_TONNE","A","1992",36,
"MYS","CROPYIELD","MAIZE","THND_TONNE","A","1993",38,
"MYS","CROPYIELD","MAIZE","THND_TONNE","A","1994",40,
"MYS","CROPYIELD","MAIZE","THND_TONNE","A","1995",43,
"MYS","CROPYIELD","MAIZE","THND_TONNE","A","1996",45,
"MYS","CROPYIELD","MAIZE","THND_TONNE","A","1997",48,
"MYS","CROPYIELD","MAIZE","THND_TONNE","A","1998",50,
"MYS","CROPYIELD","MAIZE","THND_TONNE","A","1999",57,
"MYS","CROPYIELD","MAIZE","THND_TONNE","A","2000",65,
"MYS","CROPYIELD","MAIZE","THND_TONNE","A","2001",67,
"MYS","CROPYIELD","MAIZE","THND_TONNE","A","2002",70,
"MYS","CROPYIELD","MAIZE","THND_TONNE","A","2003",72,
"MYS","CROPYIELD","MAIZE","THND_TONNE","A","2004",72,
"MYS","CROPYIELD","MAIZE","THND_TONNE","A","2005",75,
"MYS","CROPYIELD","MAIZE","THND_TONNE","A","2006",32.075,
"MYS","CROPYIELD","MAIZE","THND_TONNE","A","2007",32.075,
"MYS","CROPYIELD","MAIZE","THND_TONNE","A","2008",32.959,
"MYS","CROPYIELD","MAIZE","THND_TONNE","A","2009",36.396,
"MYS","CROPYIELD","MAIZE","THND_TONNE","A","2010",47.602,
"MYS","CROPYIELD","MAIZE","THND_TONNE","A","2011",59.842,
"MYS","CROPYIELD","MAIZE","THND_TONNE","A","2012",83.601,
"MYS","CROPYIELD","MAIZE","THND_TONNE","A","2013",86.499,
"MYS","CROPYIELD","MAIZE","THND_TONNE","A","2014",59.188,
"MYS","CROPYIELD","MAIZE","THND_TONNE","A","2015",62.46,
"MYS","CROPYIELD","MAIZE","THND_TONNE","A","2016",64.867,
"MYS","CROPYIELD","MAIZE","THND_TONNE","A","2017",72.561,
"MYS","CROPYIELD","MAIZE","THND_TONNE","A","2018",84.17,
"MYS","CROPYIELD","MAIZE","THND_TONNE","A","2019",85,
"MYS","CROPYIELD","MAIZE","THND_TONNE","A","2020",86.164,
"MYS","CROPYIELD","MAIZE","THND_TONNE","A","2021",87.642,
"MYS","CROPYIELD","MAIZE","THND_TONNE","A","2022",89.287,
"MYS","CROPYIELD","MAIZE","THND_TONNE","A","2023",90.581,
"MYS","CROPYIELD","MAIZE","THND_TONNE","A","2024",92.144,
"MYS","CROPYIELD","MAIZE","THND_TONNE","A","2025",93.653,
"MYS","CROPYIELD","MAIZE","THND_TONNE","A","2026",95.261,
"MYS","CROPYIELD","MAIZE","THND_TONNE","A","2027",96.927,
"MYS","CROPYIELD","MAIZE","THND_TONNE","A","2028",98.61,
"MYS","CROPYIELD","MAIZE","THND_TONNE","A","2029",100.382,
"MEX","CROPYIELD","MAIZE","THND_HA","A","1990",7339,
"MEX","CROPYIELD","MAIZE","THND_HA","A","1991",6946.831,
"MEX","CROPYIELD","MAIZE","THND_HA","A","1992",7219.352,
"MEX","CROPYIELD","MAIZE","THND_HA","A","1993",7428.225,
"MEX","CROPYIELD","MAIZE","THND_HA","A","1994",8193.968,
"MEX","CROPYIELD","MAIZE","THND_HA","A","1995",8020.392,
"MEX","CROPYIELD","MAIZE","THND_HA","A","1996",8051.238,
"MEX","CROPYIELD","MAIZE","THND_HA","A","1997",7406.061,
"MEX","CROPYIELD","MAIZE","THND_HA","A","1998",7876.819,
"MEX","CROPYIELD","MAIZE","THND_HA","A","1999",7162.7,
"MEX","CROPYIELD","MAIZE","THND_HA","A","2000",7131.181,
"MEX","CROPYIELD","MAIZE","THND_HA","A","2001",7810.847,
"MEX","CROPYIELD","MAIZE","THND_HA","A","2002",7118.918,
"MEX","CROPYIELD","MAIZE","THND_HA","A","2003",7520.918,
"MEX","CROPYIELD","MAIZE","THND_HA","A","2004",7696.422,
"MEX","CROPYIELD","MAIZE","THND_HA","A","2005",6605.614,
"MEX","CROPYIELD","MAIZE","THND_HA","A","2006",7294.842,
"MEX","CROPYIELD","MAIZE","THND_HA","A","2007",7333.277,
"MEX","CROPYIELD","MAIZE","THND_HA","A","2008",7344.346,
"MEX","CROPYIELD","MAIZE","THND_HA","A","2009",6223.047,
"MEX","CROPYIELD","MAIZE","THND_HA","A","2010",7148.046,
"MEX","CROPYIELD","MAIZE","THND_HA","A","2011",6069.092,
"MEX","CROPYIELD","MAIZE","THND_HA","A","2012",6923.9,
"MEX","CROPYIELD","MAIZE","THND_HA","A","2013",7095.63,
"MEX","CROPYIELD","MAIZE","THND_HA","A","2014",7060.275,
"MEX","CROPYIELD","MAIZE","THND_HA","A","2015",7099.724,
"MEX","CROPYIELD","MAIZE","THND_HA","A","2016",7598.086,
"MEX","CROPYIELD","MAIZE","THND_HA","A","2017",7327.501,
"MEX","CROPYIELD","MAIZE","THND_HA","A","2018",7122.562,
"MEX","CROPYIELD","MAIZE","THND_HA","A","2019",7407.24,
"MEX","CROPYIELD","MAIZE","THND_HA","A","2020",7441.492,
"MEX","CROPYIELD","MAIZE","THND_HA","A","2021",7477.038,
"MEX","CROPYIELD","MAIZE","THND_HA","A","2022",7516.873,
"MEX","CROPYIELD","MAIZE","THND_HA","A","2023",7554.319,
"MEX","CROPYIELD","MAIZE","THND_HA","A","2024",7588.92,
"MEX","CROPYIELD","MAIZE","THND_HA","A","2025",7619.506,
"MEX","CROPYIELD","MAIZE","THND_HA","A","2026",7649.403,
"MEX","CROPYIELD","MAIZE","THND_HA","A","2027",7680.187,
"MEX","CROPYIELD","MAIZE","THND_HA","A","2028",7710.681,
"MEX","CROPYIELD","MAIZE","THND_HA","A","2029",7741.618,
"RUS","CROPYIELD","SOYBEAN","TONNE_HA","A","1990",1.063,
"RUS","CROPYIELD","SOYBEAN","TONNE_HA","A","1991",0.937,
"RUS","CROPYIELD","SOYBEAN","TONNE_HA","A","1992",0.783,
"RUS","CROPYIELD","SOYBEAN","TONNE_HA","A","1993",0.795,
"RUS","CROPYIELD","SOYBEAN","TONNE_HA","A","1994",0.727,
"RUS","CROPYIELD","SOYBEAN","TONNE_HA","A","1995",0.596,
"RUS","CROPYIELD","SOYBEAN","TONNE_HA","A","1996",0.583,
"RUS","CROPYIELD","SOYBEAN","TONNE_HA","A","1997",0.691,
"RUS","CROPYIELD","SOYBEAN","TONNE_HA","A","1998",0.652,
"RUS","CROPYIELD","SOYBEAN","TONNE_HA","A","1999",0.762,
"RUS","CROPYIELD","SOYBEAN","TONNE_HA","A","2000",0.812,
"RUS","CROPYIELD","SOYBEAN","TONNE_HA","A","2001",0.839,
"RUS","CROPYIELD","SOYBEAN","TONNE_HA","A","2002",0.888,
"RUS","CROPYIELD","SOYBEAN","TONNE_HA","A","2003",0.672,
"RUS","CROPYIELD","SOYBEAN","TONNE_HA","A","2004",0.973,
"RUS","CROPYIELD","SOYBEAN","TONNE_HA","A","2005",0.956,
"RUS","CROPYIELD","SOYBEAN","TONNE_HA","A","2006",0.952,
"RUS","CROPYIELD","SOYBEAN","TONNE_HA","A","2007",0.837,
"RUS","CROPYIELD","SOYBEAN","TONNE_HA","A","2008",0.998,
"RUS","CROPYIELD","SOYBEAN","TONNE_HA","A","2009",1.078,
"RUS","CROPYIELD","SOYBEAN","TONNE_HA","A","2010",1.014,
"RUS","CROPYIELD","SOYBEAN","TONNE_HA","A","2011",1.335,
"RUS","CROPYIELD","SOYBEAN","TONNE_HA","A","2012",1.135,
"RUS","CROPYIELD","SOYBEAN","TONNE_HA","A","2013",0.989,
"RUS","CROPYIELD","SOYBEAN","TONNE_HA","A","2014",1.178,
"RUS","CROPYIELD","SOYBEAN","TONNE_HA","A","2015",1.275,
"RUS","CROPYIELD","SOYBEAN","TONNE_HA","A","2016",1.405,
"RUS","CROPYIELD","SOYBEAN","TONNE_HA","A","2017",1.374,
"RUS","CROPYIELD","SOYBEAN","TONNE_HA","A","2018",1.365,
"RUS","CROPYIELD","SOYBEAN","TONNE_HA","A","2019",1.272,
"RUS","CROPYIELD","SOYBEAN","TONNE_HA","A","2020",1.361,
"RUS","CROPYIELD","SOYBEAN","TONNE_HA","A","2021",1.373,
"RUS","CROPYIELD","SOYBEAN","TONNE_HA","A","2022",1.386,
"RUS","CROPYIELD","SOYBEAN","TONNE_HA","A","2023",1.398,
"RUS","CROPYIELD","SOYBEAN","TONNE_HA","A","2024",1.411,
"RUS","CROPYIELD","SOYBEAN","TONNE_HA","A","2025",1.423,
"RUS","CROPYIELD","SOYBEAN","TONNE_HA","A","2026",1.436,
"RUS","CROPYIELD","SOYBEAN","TONNE_HA","A","2027",1.449,
"RUS","CROPYIELD","SOYBEAN","TONNE_HA","A","2028",1.462,
"RUS","CROPYIELD","SOYBEAN","TONNE_HA","A","2029",1.475,
"ISR","CROPYIELD","RICE","TONNE_HA","A","1990",1,
"ISR","CROPYIELD","RICE","TONNE_HA","A","1991",1,
"ISR","CROPYIELD","RICE","TONNE_HA","A","1992",1,
"ISR","CROPYIELD","RICE","TONNE_HA","A","1993",1,
"ISR","CROPYIELD","RICE","TONNE_HA","A","1994",1,
"ISR","CROPYIELD","RICE","TONNE_HA","A","1995",1,
"ISR","CROPYIELD","RICE","TONNE_HA","A","1996",1,
"ISR","CROPYIELD","RICE","TONNE_HA","A","1997",1,
"ISR","CROPYIELD","RICE","TONNE_HA","A","1998",1,
"ISR","CROPYIELD","RICE","TONNE_HA","A","1999",1,
"ISR","CROPYIELD","RICE","TONNE_HA","A","2000",1,
"ISR","CROPYIELD","RICE","TONNE_HA","A","2001",1,
"ISR","CROPYIELD","RICE","TONNE_HA","A","2002",1,
"ISR","CROPYIELD","RICE","TONNE_HA","A","2003",1,
"ISR","CROPYIELD","RICE","TONNE_HA","A","2004",1,
"ISR","CROPYIELD","RICE","TONNE_HA","A","2005",1,
"ISR","CROPYIELD","RICE","TONNE_HA","A","2006",1,
"ISR","CROPYIELD","RICE","TONNE_HA","A","2007",1,
"ISR","CROPYIELD","RICE","TONNE_HA","A","2008",1,
"ISR","CROPYIELD","RICE","TONNE_HA","A","2009",1,
"ISR","CROPYIELD","RICE","TONNE_HA","A","2010",1,
"ISR","CROPYIELD","RICE","TONNE_HA","A","2011",1,
"ISR","CROPYIELD","RICE","TONNE_HA","A","2012",1,
"ISR","CROPYIELD","RICE","TONNE_HA","A","2013",1,
"ISR","CROPYIELD","RICE","TONNE_HA","A","2014",1,
"ISR","CROPYIELD","RICE","TONNE_HA","A","2015",1,
"ISR","CROPYIELD","RICE","TONNE_HA","A","2016",1,
"ISR","CROPYIELD","RICE","TONNE_HA","A","2017",1,
"ISR","CROPYIELD","RICE","TONNE_HA","A","2018",1,
"ISR","CROPYIELD","RICE","TONNE_HA","A","2019",1,
"ISR","CROPYIELD","RICE","TONNE_HA","A","2020",1.029,
"ISR","CROPYIELD","RICE","TONNE_HA","A","2021",1.044,
"ISR","CROPYIELD","RICE","TONNE_HA","A","2022",1.058,
"ISR","CROPYIELD","RICE","TONNE_HA","A","2023",1.073,
"ISR","CROPYIELD","RICE","TONNE_HA","A","2024",1.089,
"ISR","CROPYIELD","RICE","TONNE_HA","A","2025",1.105,
"ISR","CROPYIELD","RICE","TONNE_HA","A","2026",1.122,
"ISR","CROPYIELD","RICE","TONNE_HA","A","2027",1.138,
"ISR","CROPYIELD","RICE","TONNE_HA","A","2028",1.155,
"ISR","CROPYIELD","RICE","TONNE_HA","A","2029",1.171,
"PAK","CROPYIELD","SOYBEAN","THND_HA","A","1990",0,
"PAK","CROPYIELD","SOYBEAN","THND_HA","A","1991",2.193,
"PAK","CROPYIELD","SOYBEAN","THND_HA","A","1992",4.177,
"PAK","CROPYIELD","SOYBEAN","THND_HA","A","1993",6.613,
"PAK","CROPYIELD","SOYBEAN","THND_HA","A","1994",6.013,
"PAK","CROPYIELD","SOYBEAN","THND_HA","A","1995",2.132,
"PAK","CROPYIELD","SOYBEAN","THND_HA","A","1996",5.649,
"PAK","CROPYIELD","SOYBEAN","THND_HA","A","1997",6.88,
"PAK","CROPYIELD","SOYBEAN","THND_HA","A","1998",8.1,
"PAK","CROPYIELD","SOYBEAN","THND_HA","A","1999",8,
"PAK","CROPYIELD","SOYBEAN","THND_HA","A","2000",8,
"PAK","CROPYIELD","SOYBEAN","THND_HA","A","2001",8,
"PAK","CROPYIELD","SOYBEAN","THND_HA","A","2002",8,
"PAK","CROPYIELD","SOYBEAN","THND_HA","A","2003",8,
"PAK","CROPYIELD","SOYBEAN","THND_HA","A","2004",8,
"PAK","CROPYIELD","SOYBEAN","THND_HA","A","2005",8,
"PAK","CROPYIELD","SOYBEAN","THND_HA","A","2006",8,
"PAK","CROPYIELD","SOYBEAN","THND_HA","A","2007",8,
"PAK","CROPYIELD","SOYBEAN","THND_HA","A","2008",8,
"PAK","CROPYIELD","SOYBEAN","THND_HA","A","2009",8,
"PAK","CROPYIELD","SOYBEAN","THND_HA","A","2010",8,
"PAK","CROPYIELD","SOYBEAN","THND_HA","A","2011",8,
"PAK","CROPYIELD","SOYBEAN","THND_HA","A","2012",8,
"PAK","CROPYIELD","SOYBEAN","THND_HA","A","2013",8,
"PAK","CROPYIELD","SOYBEAN","THND_HA","A","2014",7,
"PAK","CROPYIELD","SOYBEAN","THND_HA","A","2015",2,
"PAK","CROPYIELD","SOYBEAN","THND_HA","A","2016",2,
"PAK","CROPYIELD","SOYBEAN","THND_HA","A","2017",2,
"PAK","CROPYIELD","SOYBEAN","THND_HA","A","2018",2,
"PAK","CROPYIELD","SOYBEAN","THND_HA","A","2019",2,
"PAK","CROPYIELD","SOYBEAN","THND_HA","A","2020",2.026,
"PAK","CROPYIELD","SOYBEAN","THND_HA","A","2021",2.027,
"PAK","CROPYIELD","SOYBEAN","THND_HA","A","2022",2.036,
"PAK","CROPYIELD","SOYBEAN","THND_HA","A","2023",2.036,
"PAK","CROPYIELD","SOYBEAN","THND_HA","A","2024",2.039,
"PAK","CROPYIELD","SOYBEAN","THND_HA","A","2025",2.043,
"PAK","CROPYIELD","SOYBEAN","THND_HA","A","2026",2.048,
"PAK","CROPYIELD","SOYBEAN","THND_HA","A","2027",2.052,
"PAK","CROPYIELD","SOYBEAN","THND_HA","A","2028",2.056,
"PAK","CROPYIELD","SOYBEAN","THND_HA","A","2029",2.06,
"CAN","CROPYIELD","MAIZE","THND_TONNE","A","1990",7066.6,
"CAN","CROPYIELD","MAIZE","THND_TONNE","A","1991",7412.5,
"CAN","CROPYIELD","MAIZE","THND_TONNE","A","1992",4882.6,
"CAN","CROPYIELD","MAIZE","THND_TONNE","A","1993",6755.2,
"CAN","CROPYIELD","MAIZE","THND_TONNE","A","1994",7189.9,
"CAN","CROPYIELD","MAIZE","THND_TONNE","A","1995",7280.9,
"CAN","CROPYIELD","MAIZE","THND_TONNE","A","1996",7541.7,
"CAN","CROPYIELD","MAIZE","THND_TONNE","A","1997",7179.8,
"CAN","CROPYIELD","MAIZE","THND_TONNE","A","1998",8952.4,
"CAN","CROPYIELD","MAIZE","THND_TONNE","A","1999",9161.3,
"CAN","CROPYIELD","MAIZE","THND_TONNE","A","2000",6953.7,
"CAN","CROPYIELD","MAIZE","THND_TONNE","A","2001",8389.2,
"CAN","CROPYIELD","MAIZE","THND_TONNE","A","2002",8998.8,
"CAN","CROPYIELD","MAIZE","THND_TONNE","A","2003",9587.3,
"CAN","CROPYIELD","MAIZE","THND_TONNE","A","2004",8836.8,
"CAN","CROPYIELD","MAIZE","THND_TONNE","A","2005",9332.2,
"CAN","CROPYIELD","MAIZE","THND_TONNE","A","2006",8989.8,
"CAN","CROPYIELD","MAIZE","THND_TONNE","A","2007",11648.7,
"CAN","CROPYIELD","MAIZE","THND_TONNE","A","2008",10642.8,
"CAN","CROPYIELD","MAIZE","THND_TONNE","A","2009",9796.2,
"CAN","CROPYIELD","MAIZE","THND_TONNE","A","2010",12043.3,
"CAN","CROPYIELD","MAIZE","THND_TONNE","A","2011",11358.7,
"CAN","CROPYIELD","MAIZE","THND_TONNE","A","2012",13060.1,
"CAN","CROPYIELD","MAIZE","THND_TONNE","A","2013",14190.7,
"CAN","CROPYIELD","MAIZE","THND_TONNE","A","2014",11606.4,
"CAN","CROPYIELD","MAIZE","THND_TONNE","A","2015",13679.5,
"CAN","CROPYIELD","MAIZE","THND_TONNE","A","2016",13889,
"CAN","CROPYIELD","MAIZE","THND_TONNE","A","2017",14095.5,
"CAN","CROPYIELD","MAIZE","THND_TONNE","A","2018",13884.8,
"CAN","CROPYIELD","MAIZE","THND_TONNE","A","2019",13403.9,
"CAN","CROPYIELD","MAIZE","THND_TONNE","A","2020",14096.372,
"CAN","CROPYIELD","MAIZE","THND_TONNE","A","2021",14239.332,
"CAN","CROPYIELD","MAIZE","THND_TONNE","A","2022",14376.31,
